commentID,commentBody,recommendationCount,commentSequence,Personal,Relevance,Criticality,Writing Quality,Thread,Unexpected
7290,"The real Christie transcript:<br/><br/>"" The state of the NJ is corrupt....and here'why.<br/><br/>I just finished removing several 'stupid' seventh graders from my staff and inner circle of mistrust.<br/><br/>New Jersey deserves better than that, so I've replaced some those 'stupid' miscreants with individuals who are better at playing the high school games that politics warrants in the Mafia State.<br/><br/>Last summer, when I chose to waste an extra $24 million of taxpayer money for a special October Senate election so I could have the November ballot all to myself, New Jersey deserved better, but so what, I'm the governor.<br/><br/>Last year, when the federal government and FEMA finished paying all the garbage hauling invoices from the Jersey shore, the few people who could still do math in the state realized we paid the GOP's favorite trash vendor Ashbritt two and three times the local rate for Sandy debris removal - we in the La Cosa Nostra universe are very proud of that private profit and public fleecing of New Jersey taxpayers.<br/><br/>And I'm happy to report that the state's halfway houses still lack any meaningful oversight and accountability thanks to my veto of legislation that would require any accountability. Community Education Centers, the stateâ€™s biggest halfway house provider, whose senior VP Bill Palatucci is my former law partner and close political adviser, remains profitable and continues to experience serious public safety issues.<br/><br/>New Jersey, corruption and taxpayer dollars: perfect together.""",300,10967488,0.3488,0.2713,0.1124,0.0775,0.1473,0.1124
11141,Um...how do you spend money for economic development and cut taxes at the same time? Is this not a recipe for dumping on the poor while handing out welfare to the rich?,14,10970928,0.2424,0.2424,0.1515,0.1515,0.1212,0.1212
7137,"Politicians who call for higher spending and lower taxes are shams and charlatans.<br/>American schools once led the world. Now they are below the average for rich countries thanks to charlatan politicians.<br/>If Democrats want to restore the US infrastructure and income security and health care, they won't do it with taxes accounting to 15 per cent of gdp compared to the OECD average of 23 per cent.<br/>Republicans destroyed civilized America with lower taxes.",264,10967276,0.3797,0.2911,0.1266,0.1139,0.0886,0.0759
8282,As some have commented Governor Shumlin gave a very good speech in which he described a very serious problem and made suggestions on how to deal with it. I am certainly proud to live in such a great state governed by responsible men and women. Thanks Gail for a wonderful piece.,48,10968383,0.2157,0.2157,0.1765,0.1765,0.1373,0.1373
8353,"Our illustrious governor proposed adding all-day kindergarten to schools he already refuses to fund.  I couldn't bear to watch because of the mentions of his god came fast and furious reminding everyone that Kansas is a theocracy at the moment.  Where are the feds when you need them?<br/><br/>The reply to the State of the State came from the Democratic challenger for the governor this year.  In all honesty, his speech looked pretty boring, though we can only hope he wins and restores some semblance of sanity to the state that is controlled by Tea Party wack-jobs. ",81,10968475,0.2577,0.2268,0.1856,0.1546,0.0619,0.0619
6840,"""Letâ€™s discuss state of the state speeches.<br/><br/>No wait! Donâ€™t go away! We can start with Chris Christie.""<br/><br/>No!<br/><br/>I was hoping you might have picked Virginia state senator Dick Black for his renewed interest in spousal rape, Representative Bob Goodlatte (you could have made something of his name) opining on the prevention of abortion creating jobs, or even on our Supremes not understanding why patients and doctors at abortion clinics need so much room away from protesters. This, of course, while we've been engaged in the spectacle of the intensifying war on women in the states, in our national politics, and in the courts. How tone-deaf is that?<br/><br/>Charles Blow is right. We're hyperfocusing on Chris Christie instead of what really matters. ",188,10966827,0.3282,0.2595,0.1832,0.1374,0.0687,0.0458
10062,Governor Shumlin sounds like someone we should learn more about.  If he's really good he needs to become known nationally in time for the 2016 lineup.,11,10969888,0.1852,0.1852,0.1852,0.1852,0.1111,0.1111
10056,"I read the transcript of the State of the Union when it's issued the next day.  Much more efficient.  And no ""You Lie!"" interruptions either.",3,10970012,0.2308,0.2308,0.1154,0.1154,0.0769,0.0769
8267,"Strange that the most ""memorable lines"" for me in politics are adlibbed.  ""I am not a crook,"" is one.  The others are ""I didn't inhale"" and ""I did not have sex with that woman.""  The other two memorable lines were actually written into the speeches:  ""Read my lips, no new taxes,"" and the latest in memorable whoppers: ""if you like your insurance policy, you can keep it.""",0,10968285,0.197,0.1818,0.2121,0.1364,0.1061,0.0758
7777,"My sister was raped with a knife held to her throat just days after she turned 12 in Indio, California in 1969. The rapist was a man in his forties and was never arrested even though he was identified as the rapist and bore the bite mark of my sister's teeth to his shoulder. She shot herself just a few days before her 21st birthday. In an act of violent intent she went from the darling of the family to spoiled goods of society.<br/><br/>Rape needs to be removed, as do all sex crimes, from the heading of Sex Crime. They need to be accurately identified as an crime of assault with the intent to cause both psychological and physical harm. They need to be treated as such.<br/><br/>There are more females in the world than there are males. It is long past time that we women band together and insist that every single one of gender has the same exact rights as males. As for religion, all current religions have been founded by men when women were denied all rights and had zero input to religious dogma. Therefore, no religious organization is valid in its dogma. When, and only when, women decide things shall change will there be change.",171,10967626,0.2644,0.1923,0.1923,0.1058,0.0817,0.0721
8944,"Again thanks for your continued columns on our world's treatment of women and children. Next presidential debate, I would like to see the GOP candidate defend the parties stance on H.R. 3571: International Violence Against Women Act of 2013. Real men, like you sir, keep me from just giving up on mankind, of course there are the many brave young women who risk their lives trying to help others and force change in their societies. I will donate to Shining Hope for Communities. Keep these grassroots organizations coming.",40,10968661,0.3412,0.3294,0.1765,0.1647,0.0706,0.0706
9685,"Thank you for writing about this. Shining a bright light on the hidden evils of mankind is the only way to stop the evils from continuing. This atrocity is a world wide phenomenon and occurs here in the US, in all races and classes. An upper class white girl, I was raped by a close relative for many years, until I was 17.  <br/><br/>I'm in my 50s and the assault still impacts my life. People think only of the assault itself but the assault is just part of the damage--the bigger damage is that our entire society colludes with the perpetrator and creates a topsy turvy world in which the victim is to blame for the crime, in which reality is not to be trusted, in which the victim is told, over and over again, ""You are worthless, you are untrustworthy, you don't matter.""""<br/><br/>This attitude in internalized all your life and impacts all critical decisions--whom you marry, what career you choose, how you interact with others. <br/><br/>I feel like only now, in middle age, am I climbing out of the pit of that alternate reality hellpit. And I am educated, from the upper class, in a wealthy society.<br/><br/>It is not only a crime against individual women; it is a gross crime of humanity. How many precious lives are destroyed, how many lost geniuses, lost contributers to the greater good, and how many warped lives are created, which in turn cast their own shadows down the generations?<br/><br/>It's time to STOP.",33,10968508,0.2252,0.1603,0.187,0.1031,0.1336,0.0954
